author,story,annotator_1,annotator_2,sentence,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN
HCAndersen,metal_pi,N:N,N:N,"Every one who visits Florence can very quickly find the place; he has only to ask the first beggar he meets for the Metal Pig, and he will be told where it is.",0.0,1.0,0.0,0.0,0.22777777777777777,0.6611111111111111,0.0
HCAndersen,metal_pi,N:N,N:S,"It was late on a winter evening; the mountains were covered with snow, but the moon shone brightly, and moonlight in Italy is like a dull winter's day in the north; indeed it is better, for clear air seems to raise us above the earth, while in the north a cold, gray, leaden sky appears to press us down to earth, even as the cold damp earth shall one day press on us in the grave.",0.079,0.764,0.157,0.7783,-0.08472222222222221,0.5438888888888889,0.0
HCAndersen,metal_pi,Sa:Sa,N:S,"In the garden of the grand duke's palace, under the roof of one of the wings, where a thousand roses bloom in winter, a little ragged boy had been sitting the whole day long; a boy, who might serve as a type of Italy, lovely and smiling, and yet still suffering.",0.055,0.769,0.175,0.7717,0.19249999999999998,0.61,6.0
HCAndersen,metal_pi,Sa:Sa,S:S,"He was hungry and thirsty, yet no one gave him anything; and when it became dark, and they were about to close the gardens, the porter turned him out.",0.073,0.927,0.0,-0.296,-0.15,0.4,-1.0
HCAndersen,metal_pi,N:N,N:N,"He stood a long time musing on the bridge which crosses the Arno, and looking at the glittering stars, reflected in the water which flowed between him and the elegant marble bridge Della Trinita.",0.0,0.912,0.088,0.4767,0.225,0.7,2.0
HCAndersen,metal_pi,N:N,N:N,"He then walked away towards the Metal Pig, half knelt down, clasped it with his arms, and then put his mouth to the shining snout and drank deep draughts of the fresh water.",0.0,0.933,0.067,0.3182,-0.005555555555555564,0.3388888888888889,1.0
HCAndersen,metal_pi,N:N,N:N,"Close by, lay a few salad-leaves and two chestnuts, which were to serve for his supper.",0.0,1.0,0.0,0.0,-0.2,0.1,0.0
HCAndersen,metal_pi,N:N,N:N,"No one was in the street but himself; it belonged only to him, so he boldly seated himself on the pig's back, leaned forward so that his curly head could rest on the head of the animal, and, before he was aware, he fell asleep.",0.033,0.891,0.076,0.4709,0.14583333333333331,0.47916666666666663,1.0
HCAndersen,metal_pi,N:N,N:N,It was midnight.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,Su+:N,+:+,"The Metal Pig raised himself gently, and the boy heard him say quite distinctly, ""Hold tight, little boy, for I am going to run;"" and away he started for a most wonderful ride.",0.0,0.806,0.194,0.7902,0.27232142857142855,0.5642857142857143,4.0
HCAndersen,metal_pi,N:N,+:N,"First, they arrived at the Piazza del Granduca, and the metal horse which bears the duke's statue, neighed aloud.",0.0,1.0,0.0,0.0,0.25,0.3333333333333333,0.0
HCAndersen,metal_pi,N:N,H:N,"The painted coats-of-arms on the old council-house shone like transparent pictures, and Michael Angelo's David tossed his sling; it was as if everything had life.",0.0,0.906,0.094,0.3612,0.1,0.2,2.0
HCAndersen,metal_pi,N:F,+:F,"The metallic groups of figures, among which were Perseus and the Rape of the Sabines, looked like living persons, and cries of terror sounded from them all across the noble square.",0.255,0.615,0.13,-0.743,0.6,0.9,-5.0
HCAndersen,metal_pi,N:N,N:N,"By the Palazzo degli Uffizi, in the arcade, where the nobility assemble for the carnival, the Metal Pig stopped.",0.095,0.905,0.0,-0.2263,0.0,0.0,-1.0
HCAndersen,metal_pi,N:N,N:N,"Hold fast, said the animal; ""hold fast, for I am going up stairs.""",0.0,1.0,0.0,0.0,0.2,0.6,0.0
HCAndersen,metal_pi,H:H,H:H,The little boy said not a word; he was half pleased and half afraid.,0.0,0.805,0.195,0.4404,-0.12416666666666665,0.5466666666666666,1.0
HCAndersen,metal_pi,N:N,N:N,"They entered a long gallery, where the boy had been before.",0.0,1.0,0.0,0.0,-0.05,0.4,0.0
HCAndersen,metal_pi,N:N,N:N,"The walls were resplendent with paintings; here stood statues and busts, all in a clear light as if it were day.",0.0,0.88,0.12,0.3818,0.25,0.5416666666666666,1.0
HCAndersen,metal_pi,H:N,H:H,"But the grandest appeared when the door of a side room opened; the little boy could remember what beautiful things he had seen there, but to-night everything shone in its brightest colors.",0.0,0.644,0.356,0.9549,0.33125,0.75,5.0
HCAndersen,metal_pi,N:N,H:H,"Here stood the figure of a beautiful woman, as beautifully sculptured as possible by one of the great masters.",0.0,0.562,0.438,0.9136,0.625,0.9375,9.0
HCAndersen,metal_pi,N:N,H:H,"Her graceful limbs appeared to move; dolphins sprang at her feet, and immortality shone from her eyes.",0.0,0.842,0.158,0.4588,0.0,0.0,2.0
HCAndersen,metal_pi,N:N,N:H,The world called her the Venus de' Medici.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"By her side were statues, in which the spirit of life breathed in stone; figures of men, one of whom whetted his sword, and was named the Grinder; wrestling gladiators formed another group, the sword had been sharpened for them, and they strove for the goddess of beauty.",0.0,0.893,0.107,0.6705,0.0,0.0,4.0
HCAndersen,metal_pi,Su+:H,+:H,"The boy was dazzled by so much glitter; for the walls were gleaming with bright colors, all appeared living reality.",0.0,0.868,0.132,0.4404,0.45000000000000007,0.5,1.0
HCAndersen,metal_pi,H:N,H:H,"As they passed from hall to hall, beauty everywhere showed itself; and as the Metal Pig went step by step from one picture to the other, the little boy could see it all plainly.",0.0,0.897,0.103,0.5859,-0.1755952380952381,0.41071428571428575,3.0
HCAndersen,metal_pi,H:H,H:H,"One glory eclipsed another; yet there was one picture that fixed itself on the little boy's memory, more especially because of the happy children it represented, for these the little boy had seen in daylight.",0.0,0.821,0.179,0.802,0.1708333333333333,0.6166666666666667,5.0
HCAndersen,metal_pi,N:N,N:N,"Many pass this picture by with indifference, and yet it contains a treasure of poetic feeling; it represents Christ descending into Hades.",0.052,0.786,0.162,0.3612,0.4375,0.625,1.0
HCAndersen,metal_pi,N:N,N:N,"They are not the lost whom the spectator sees, but the heathen of olden times.",0.0,0.904,0.096,0.1232,0.0,0.0,-3.0
HCAndersen,metal_pi,H:N,H:H,"The Florentine, Angiolo Bronzino, painted this picture; most beautiful is the expression on the face of the two children, who appear to have full confidence that they shall reach heaven at last.",0.0,0.702,0.298,0.8977,0.42500000000000004,0.5291666666666667,8.0
HCAndersen,metal_pi,H:N,H:H,"They are embracing each other, and one little one stretches out his hand towards another who stands below him, and points to himself, as if he were saying, ""I am going to heaven.""",0.0,0.909,0.091,0.4939,-0.15625,0.4375,2.0
HCAndersen,metal_pi,N:H,N:H,"The older people stand as if uncertain, yet hopeful, and they bow in humble adoration to the Lord Jesus.",0.087,0.63,0.283,0.7184,-0.016666666666666677,0.3666666666666667,6.0
HCAndersen,metal_pi,N:N,N:N,On this picture the boy's eyes rested longer than on any other: the Metal Pig stood still before it.,0.0,1.0,0.0,0.0,-0.125,0.375,0.0
HCAndersen,metal_pi,N:N,N:S,A low sigh was heard.,0.404,0.385,0.212,-0.25,0.0,0.3,-2.0
HCAndersen,metal_pi,N:N,N:N,Did it come from the picture or from the animal?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,H:H,H:H,"The boy raised his hands towards the smiling children, and then the Pig ran off with him through the open vestibule.",0.0,0.87,0.13,0.4588,0.0,0.5,2.0
HCAndersen,metal_pi,H:N,H:H,"Thank you, thank you, you beautiful animal, said the little boy, caressing the Metal Pig as it ran down the steps.",0.0,0.669,0.331,0.836,0.16898148148148148,0.5962962962962963,7.0
HCAndersen,metal_pi,H:N,H:H,"Thanks to yourself also, replied the Metal Pig; ""I have helped you and you have helped me, for it is only when I have an innocent child on my back that I receive the power to run.",0.0,0.862,0.138,0.6486,0.175,0.475,2.0
HCAndersen,metal_pi,Sa:N,S:H,"Yes; as you see, I can even venture under the rays of the lamp, in front of the picture of the Madonna, but I may not enter the church; still from without, and while you are upon my back, I may look in through the open door.",0.0,0.959,0.041,0.2144,0.0,0.25,1.0
HCAndersen,metal_pi,F:N,N:N,"Do not get down yet, for if you do, then I shall be lifeless, as you have seen me in the Porta Rosa.""",0.0,1.0,0.0,0.0,-0.15555555555555559,0.2888888888888889,-1.0
HCAndersen,metal_pi,H:N,H:H,"I will stay with you, my dear creature, said the little boy.",0.0,0.794,0.206,0.3818,-0.1875,0.5,2.0
HCAndersen,metal_pi,N:N,N:N,"So then they went on at a rapid pace through the streets of Florence, till they came to the square before the church of Santa Croce.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"The folding-doors flew open, and light streamed from the altar through the church into the deserted square.",0.0,1.0,0.0,0.0,0.2,0.6,0.0
HCAndersen,metal_pi,N:N,N:H,"A wonderful blaze of light streamed from one of the monuments in the left-side aisle, and a thousand moving stars seemed to form a glory round it; even the coat-of-arms on the tomb-stone shone, and a red ladder on a blue field gleamed like fire.",0.05,0.748,0.202,0.8074,0.24,0.44000000000000006,6.0
HCAndersen,metal_pi,N:N,N:N,It was the grave of Galileo.,0.342,0.658,0.0,-0.3818,0.0,0.0,-2.0
HCAndersen,metal_pi,N:N,N:N,"The monument is unadorned, but the red ladder is an emblem of art, signifying that the way to glory leads up a shining ladder, on which the prophets of mind rise to heaven, like Elias of old.",0.0,0.726,0.274,0.9253,0.05,0.1,7.0
HCAndersen,metal_pi,N:N,N:N,In the right aisle of the church every statue on the richly carved sarcophagi seemed endowed with life.,0.0,0.854,0.146,0.4404,0.33035714285714285,0.6428571428571428,2.0
HCAndersen,metal_pi,N:N,N:N,"Here stood Michael Angelo; there Dante, with the laurel wreath round his brow; Alfieri and Machiavelli; for here side by side rest the great men- the pride of Italy.",0.0,0.806,0.194,0.7579,0.30000000000000004,0.575,3.0
HCAndersen,metal_pi,N:N,N:N,"The church itself is very beautiful, even more beautiful than the marble cathedral at Florence, though not so large.",0.0,0.67,0.33,0.855,0.6410714285714286,0.7321428571428571,6.0
HCAndersen,metal_pi,N:N,N:H,"It seemed as if the carved vestments stirred, and as if the marble figures they covered raised their heads higher, to gaze upon the brightly colored glowing altar where the white-robed boys swung the golden censers, amid music and song, while the strong fragrance of incense filled the church, and streamed forth into the square.",0.0,0.901,0.099,0.7003,0.4166666666666667,0.6866666666666666,-2.0
HCAndersen,metal_pi,Su+:N,+:H,"The boy stretched forth his hands towards the light, and at the same moment the Metal Pig started again so rapidly that he was obliged to cling tightly to him.",0.0,1.0,0.0,0.0,0.042857142857142864,0.27767857142857144,0.0
HCAndersen,metal_pi,Su-:N,-:-,"The wind whistled in his ears, he heard the church door creak on its hinges as it closed, and it seemed to him as if he had lost his senses- then a cold shudder passed over him, and he awoke.",0.057,0.943,0.0,-0.3182,-0.35,0.55,-3.0
HCAndersen,metal_pi,N:N,-:N,"It was morning; the Metal Pig stood in its old place on the Porta Rosa, and the boy found he had slipped nearly off its back.",0.0,1.0,0.0,0.0,0.06666666666666667,0.20000000000000004,0.0
HCAndersen,metal_pi,F:F,F:F,"Fear and trembling came upon him as he thought of his mother; she had sent him out the day before to get some money, he had not done so, and now he was hungry and thirsty.",0.144,0.856,0.0,-0.6908,0.0,0.0,-4.0
HCAndersen,metal_pi,Sa:N,S:H,"Once more he clasped the neck of his metal horse, kissed its nose, and nodded farewell to it.",0.0,0.867,0.133,0.3818,0.5,0.5,0.0
HCAndersen,metal_pi,N:N,N:N,"Then he wandered away into one of the narrowest streets, where there was scarcely room for a loaded donkey to pass.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"A great iron-bound door stood ajar; he passed through, and climbed up a brick staircase, with dirty walls and a rope for a balustrade, till he came to an open gallery hung with rags.",0.083,0.8,0.117,0.296,0.0666666666666667,0.6833333333333332,1.0
HCAndersen,metal_pi,N:N,N:N,"From here a flight of steps led down to a court, where from a well water was drawn up by iron rollers to the different stories of the house, and where the water-buckets hung side by side.",0.0,0.94,0.06,0.2732,-0.07777777777777779,0.4444444444444444,0.0
HCAndersen,metal_pi,N:N,N:N,"Sometimes the roller and the bucket danced in the air, splashing the water all over the court.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:Su-,N:-,"Another broken-down staircase led from the gallery, and two Russian sailors running down it almost upset the poor boy.",0.232,0.768,0.0,-0.6302,-0.1851851851851852,0.2962962962962963,-5.0
HCAndersen,metal_pi,N:N,N:N,They were coming from their nightly carousal.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"A woman not very young, with an unpleasant face and a quantity of black hair, followed them.",0.181,0.819,0.0,-0.4767,-0.285042735042735,0.5636752136752137,-2.0
HCAndersen,metal_pi,N:N,N:N,What have you brought home? she asked. when she saw the boy.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,F:N,F:F,"Don't be angry, he pleaded; ""I received nothing, I have nothing at all;"" and he seized his mother's dress and would have kissed it.",0.0,0.798,0.202,0.6488,-0.5,1.0,-3.0
HCAndersen,metal_pi,N:N,N:F,Then they went into a little room.,0.0,1.0,0.0,0.0,-0.1875,0.5,0.0
HCAndersen,metal_pi,N:N,N:N,"I need not describe it, but only say that there stood in it an earthen pot with handles, made for holding fire, which in Italy is called a marito.",0.107,0.893,0.0,-0.4767,0.0,1.0,-2.0
HCAndersen,metal_pi,Su-:N,-:N,"This pot she took in her lap, warmed her fingers, and pushed the boy with her elbow.",0.0,0.884,0.116,0.2732,0.0,0.0,0.0
HCAndersen,metal_pi,A:N,A:A,"Certainly you must have some money, she said.",0.0,0.745,0.255,0.34,0.21428571428571427,0.5714285714285714,0.0
HCAndersen,metal_pi,Sa:Sa,F:S,"The boy began to cry, and then she struck him with her foot till he cried out louder.",0.339,0.661,0.0,-0.7717,0.0,0.0,-4.0
HCAndersen,metal_pi,A:F,A:F,"Will you be quiet? or I'll break your screaming head; and she swung about the fire-pot which she held in her hand, while the boy crouched to the earth and screamed.",0.136,0.776,0.089,-0.1779,0.0,0.3333333333333333,-6.0
HCAndersen,metal_pi,N:N,N:F,"Then a neighbor came in, and she had also a marito under her arm.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,D:N,-:-,"Felicita, she said, ""what are you doing to the child?""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,A:N,A:A,"The child is mine, she answered; ""I can murder him if I like, and you too, Giannina.""",0.222,0.66,0.118,-0.4939,0.0,0.0,0.0
HCAndersen,metal_pi,A:N,A:A,And then she swung about the fire-pot.,0.0,1.0,0.0,0.0,0.0,0.0,-2.0
HCAndersen,metal_pi,N:N,A:A,"The other woman lifted up hers to defend herself, and the two pots clashed together so violently that they were dashed to pieces, and fire and ashes flew about the room.",0.2,0.8,0.0,-0.8056,-0.4625,0.6875,-5.0
HCAndersen,metal_pi,F:N,F:F,"The boy rushed out at the sight, sped across the courtyard, and fled from the house.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"The poor child ran till he was quite out of breath; at last he stopped at the church, the doors of which were opened to him the night before, and went in.",0.143,0.857,0.0,-0.6124,-0.2,0.3333333333333333,-3.0
HCAndersen,metal_pi,Sa:Sa,S:S,"Here everything was bright, and the boy knelt down by the first tomb on his right, the grave of Michael Angelo, and sobbed as if his heart would break.",0.16,0.756,0.084,-0.3818,0.2700396825396826,0.4894841269841269,-1.0
HCAndersen,metal_pi,N:N,N:N,"People came and went, mass was performed, but no one noticed the boy, excepting an elderly citizen, who stood still and looked at him for a moment, and then went away like the rest.",0.076,0.837,0.088,0.1154,0.0,0.0,1.0
HCAndersen,metal_pi,Sa:Sa,S:S,"Hunger and thirst overpowered the child, and he became quite faint and ill.",0.315,0.685,0.0,-0.6204,-0.5,1.0,-4.0
HCAndersen,metal_pi,N:N,N:S,"At last he crept into a corner behind the marble monuments, and went to sleep.",0.0,1.0,0.0,0.0,-0.2,0.3833333333333333,0.0
HCAndersen,metal_pi,N:N,N:N,"Towards evening he was awakened by a pull at his sleeve; he started up, and the same old citizen stood before him.",0.0,1.0,0.0,0.0,0.05,0.1625,0.0
HCAndersen,metal_pi,N:N,N:N,Are you ill? where do you live? have you been here all day? were some of the questions asked by the old man.,0.132,0.868,0.0,-0.5171,-0.08787878787878789,0.5666666666666667,-2.0
HCAndersen,metal_pi,N:N,N:N,"After hearing his answers, the old man took him home to a small house close by, in a back street.",0.0,1.0,0.0,0.0,-0.049999999999999996,0.20000000000000004,0.0
HCAndersen,metal_pi,N:N,N:N,"They entered a glovemaker's shop, where a woman sat sewing busily.",0.0,1.0,0.0,0.0,0.1,0.3,0.0
HCAndersen,metal_pi,N:H,N:H,"A little white poodle, so closely shaven that his pink skin could plainly be seen, frisked about the room, and gambolled upon the boy.",0.0,1.0,0.0,0.0,-0.12544642857142857,0.2892857142857143,0.0
HCAndersen,metal_pi,H:N,H:H,"Innocent souls are soon intimate, said the woman, as she caressed both the boy and the dog.",0.0,0.87,0.13,0.34,0.35,0.6499999999999999,0.0
HCAndersen,metal_pi,H:N,H:H,"These good people gave the child food and drink, and said he should stay with them all night, and that the next day the old man, who was called Giuseppe, would go and speak to his mother.",0.0,0.925,0.075,0.4404,0.26666666666666666,0.26666666666666666,3.0
HCAndersen,metal_pi,H:H,H:H,"A little homely bed was prepared for him, but to him who had so often slept on the hard stones it was a royal couch, and he slept sweetly and dreamed of the splendid pictures and of the Metal Pig.",0.034,0.733,0.233,0.8807,0.17604166666666665,0.6729166666666666,3.0
HCAndersen,metal_pi,F:Sa,F:S,"Giuseppe went out the next morning, and the poor child was not glad to see him go, for he knew that the old man was gone to his mother, and that, perhaps, he would have to go back.",0.134,0.866,0.0,-0.6788,-0.11000000000000001,0.36,1.0
HCAndersen,metal_pi,Sa:Sa,S:S,"He wept at the thought, and then he played with the little, lively dog, and kissed it, while the old woman looked kindly at him to encourage him.",0.077,0.563,0.361,0.8781,0.16221590909090908,0.525,4.0
HCAndersen,metal_pi,N:N,N:N,And what news did Giuseppe bring back?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"At first the boy could not hear, for he talked a great deal to his wife, and she nodded and stroked the boy's cheek.",0.0,0.843,0.157,0.6249,0.525,0.5416666666666666,3.0
HCAndersen,metal_pi,H:N,H:H,"Then she said, ""He is a good lad, he shall stay with us, he may become a clever glovemaker, like you.",0.0,0.656,0.344,0.8126,0.4333333333333333,0.7166666666666668,7.0
HCAndersen,metal_pi,N:N,H:H,"Look what delicate fingers he has got; Madonna intended him for a glovemaker.""",0.0,0.902,0.098,0.0516,-0.3,0.9,0.0
HCAndersen,metal_pi,H:H,H:H,"So the boy stayed with them, and the woman herself taught him to sew; and he ate well, and slept well, and became very merry.",0.0,0.734,0.266,0.7902,0.2,0.3,3.0
HCAndersen,metal_pi,N:N,N:N,"But at last he began to tease Bellissima, as the little dog was called.",0.185,0.815,0.0,-0.4497,-0.09375,0.2833333333333333,0.0
HCAndersen,metal_pi,A:Sa,A:S,"This made the woman angry, and she scolded him and threatened him, which made him very unhappy, and he went and sat in his own room full of sad thoughts.",0.325,0.675,0.0,-0.9099,-0.166,0.9099999999999999,-9.0
HCAndersen,metal_pi,N:N,N:N,"This chamber looked upon the street, in which hung skins to dry, and there were thick iron bars across his window.",0.0,1.0,0.0,0.0,-0.18333333333333335,0.5375,0.0
HCAndersen,metal_pi,N:N,N:N,"That night he lay awake, thinking of the Metal Pig; indeed, it was always in his thoughts.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,Su+:N,+:+,Suddenly he fancied he heard feet outside going pit-a-pat.,0.0,1.0,0.0,0.0,0.0,0.275,0.0
HCAndersen,metal_pi,N:N,+:+,He sprung out of bed and went to the window.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,+:N,Could it be the Metal Pig?,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,Sa:N,N:N,But there was nothing to be seen; whatever he had heard had passed already.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"Next morning, their neighbor, the artist, passed by, carrying a paint-box and a large roll of canvas.",0.0,1.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.0
HCAndersen,metal_pi,N:N,N:N,"Help the gentleman to carry his box of colors, said the woman to the boy; and he obeyed instantly, took the box, and followed the painter.",0.0,0.903,0.097,0.4019,0.0,0.6666666666666666,2.0
HCAndersen,metal_pi,N:N,N:N,"They walked on till they reached the picture gallery, and mounted the same staircase up which he had ridden that night on the Metal Pig.",0.0,0.945,0.055,0.1027,0.0,0.125,1.0
HCAndersen,metal_pi,N:N,N:N,"He remembered all the statues and pictures, the beautiful marble Venus, and again he looked at the Madonna with the Saviour and St. John.",0.0,0.855,0.145,0.5994,0.85,1.0,3.0
HCAndersen,metal_pi,H:H,H:H,"They stopped before the picture by Bronzino, in which Christ is represented as standing in the lower world, with the children smiling before Him, in the sweet expectation of entering heaven; and the poor boy smiled, too, for here was his heaven.",0.126,0.593,0.281,0.872,0.18333333333333332,0.48333333333333334,7.0
HCAndersen,metal_pi,N:N,N:N,"You may go home now, said the painter, while the boy stood watching him, till he had set up his easel.",0.0,0.939,0.061,0.0772,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"May I see you paint? asked the boy; ""may I see you put the picture on this white canvas?""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"I am not going to paint yet, replied the artist; then he brought out a piece of chalk.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"His hand moved quickly, and his eye measured the great picture; and though nothing appeared but a faint line, the figure of the Saviour was as clearly visible as in the colored picture.",0.0,0.78,0.22,0.802,0.18333333333333332,0.6583333333333333,4.0
HCAndersen,metal_pi,A:N,N:N,Why don't you go? said the painter.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"Then the boy wandered home silently, and seated himself on the table, and learned to sew gloves.",0.0,1.0,0.0,0.0,0.0,0.1,0.0
HCAndersen,metal_pi,N:N,N:N,But all day long his thoughts were in the picture gallery; and so he pricked his fingers and was awkward.,0.19,0.81,0.0,-0.4969,-0.325,0.7,-2.0
HCAndersen,metal_pi,N:N,N:N,But he did not tease Bellissima.,0.0,0.672,0.328,0.3491,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"When evening came, and the house door stood open, he slipped out.",0.0,1.0,0.0,0.0,0.0,0.5,0.0
HCAndersen,metal_pi,N:N,N:H,"It was a bright, beautiful, starlight evening, but rather cold.",0.0,0.614,0.386,0.5267,0.3166666666666667,0.9333333333333332,4.0
HCAndersen,metal_pi,N:N,N:H,"Away he went through the already-deserted streets, and soon came to the Metal Pig; he stooped down and kissed its shining nose, and then seated himself on its back.",0.0,0.915,0.085,0.3818,-0.07777777777777779,0.14444444444444446,0.0
HCAndersen,metal_pi,H:N,H:H,"You happy creature, he said; ""how I have longed for you! we must take a ride to-night.""",0.0,0.778,0.222,0.6114,1.0,1.0,3.0
HCAndersen,metal_pi,Su-:N,-:N,"But the Metal Pig lay motionless, while the fresh stream gushed forth from its mouth.",0.0,0.826,0.174,0.4497,0.3,0.5,1.0
HCAndersen,metal_pi,N:N,N:N,"The little boy still sat astride on its back, when he felt something pulling at his clothes.",0.0,1.0,0.0,0.0,-0.09375,0.25,0.0
HCAndersen,metal_pi,Su-:N,-:N,"He looked down, and there was Bellissima, little smooth-shaven Bellissima, barking as if she would have said, ""Here I am too; why are you sitting there?""",0.0,1.0,0.0,0.0,-0.17152777777777778,0.3944444444444445,0.0
HCAndersen,metal_pi,F:F,F:F,A fiery dragon could not have frightened the little boy so much as did the little dog in this place.,0.11,0.78,0.11,0.0015,-0.05833333333333333,0.39999999999999997,-2.0
HCAndersen,metal_pi,Su-:N,-:F,"Bellissima in the street, and not dressed! as the old lady called it; ""what would be the end of this?""",0.0,1.0,0.0,0.0,0.1,0.2,0.0
HCAndersen,metal_pi,N:N,N:N,"The dog never went out in winter, unless she was attired in a little lambskin coat which had been made for her; it was fastened round the little dog's neck and body with red ribbons, and was decorated with rosettes and little bells.",0.0,1.0,0.0,0.0,-0.1525,0.38,0.0
HCAndersen,metal_pi,N:N,N:N,"The dog looked almost like a little kid when she was allowed to go out in winter, and trot after her mistress.",0.0,0.901,0.099,0.2975,-0.1875,0.5,2.0
HCAndersen,metal_pi,N:N,N:N,"And now here she was in the cold, and not dressed.",0.0,1.0,0.0,0.0,-0.6,1.0,0.0
HCAndersen,metal_pi,N:N,N:N,"Oh, how would it end?",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"All his fancies were quickly put to flight; yet he kissed the Metal Pig once more, and then took Bellissima in his arms.",0.0,0.894,0.106,0.3818,0.41666666666666663,0.5,0.0
HCAndersen,metal_pi,N:Sa,N:S,"The poor little thing trembled so with cold, that the boy ran homeward as fast as he could.",0.235,0.765,0.0,-0.6022,-0.246875,0.675,-2.0
HCAndersen,metal_pi,N:N,N:N,"What are you running away with there? asked two of the police whom he met, and at whom the dog barked.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,Su-:N,-:N,Where have you stolen that pretty dog? they asked; and they took it away from him.,0.157,0.686,0.157,0.0,0.25,1.0,-1.0
HCAndersen,metal_pi,A:Sa,F:S,"Oh, I have not stolen it; do give it to me back again, cried the boy, despairingly.",0.271,0.607,0.123,-0.4891,0.0,0.0,-4.0
HCAndersen,metal_pi,N:N,N:N,"If you have not stolen it, you may say at home that they can send to the watch-house for the dog.",0.0,0.884,0.116,0.3875,0.0,0.0,-2.0
HCAndersen,metal_pi,N:N,N:N,"Then they told him where the watch-house was, and went away with Bellissima.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,F:S,Here was a dreadful trouble.,0.737,0.263,0.0,-0.6808,-0.6,0.6,-5.0
HCAndersen,metal_pi,F:N,F:S,"The boy did not know whether he had better jump into the Arno, or go home and confess everything.",0.0,0.861,0.139,0.4404,0.5,0.5,2.0
HCAndersen,metal_pi,F:N,F:S,"They would certainly kill him, he thought.",0.388,0.413,0.198,-0.5106,0.21428571428571427,0.5714285714285714,-3.0
HCAndersen,metal_pi,N:N,F:S,"Well, I would gladly be killed, he reasoned; ""for then I shall die, and go to heaven:"" and so he went home, almost hoping for death.",0.325,0.486,0.189,-0.7923,-0.2,0.0,-4.0
HCAndersen,metal_pi,N:N,N:S,"The door was locked, and he could not reach the knocker.",0.097,0.903,0.0,-0.0191,0.0,0.0,1.0
HCAndersen,metal_pi,N:N,N:N,"No one was in the street; so he took up a stone, and with it made a tremendous noise at the door.",0.104,0.896,0.0,-0.296,0.3333333333333333,1.0,-1.0
HCAndersen,metal_pi,N:N,N:N,Who is there? asked somebody from within.,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,N:N,"It is I, said he.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCAndersen,metal_pi,N:N,F:N,"Bellissima is gone.
149:149	N:N	F:N	Open the door, and then kill me.",0.281,0.719,0.0,-0.6908,0.0,0.5,-3.0
HCAndersen,metal_pi,N:N,F:F,Then indeed there was a great panic.,0.289,0.351,0.36,0.2023,0.8,0.75,0.0
HCAndersen,metal_pi,N:N,N:F,Madame was so very fond of Bellissima.,0.0,0.633,0.367,0.5379,0.2,0.3,2.0
HCAndersen,metal_pi,N:N,F:N,She immediately looked at the wall where the dog's dress usually hung; and there was the little lambskin.,0.0,1.0,0.0,0.0,-0.21875,0.375,0.0
HCAndersen,metal_pi,F:N,F:F,Bellissima in the watch-house! she cried.,0.366,0.634,0.0,-0.4389,0.0,0.0,-2.0
